text,labels
"  A bit late in the day but you're right, you will get flayed for this.  This is the argument that Kelvin McKenzie tried to use when doing a bit of Jock bashing on quesiton time.  However, the true figures that came about later showed that out of the UK Scotland was the only part that received what it gave, ie we are self sufficient, if you include the revenues from Scottish gas and oil which at present has been subsidising the rest of the UK since the 70s.  Scotland says it pays its way and does not need English taxes Â· Analysis assigns all North Sea revenues to Edinburgh Â· Spendthrift claims based on 'myths and mistakes'  James Meikle The Guardian, Saturday November 3 2007 Article history Scotland pays its own way despite its depiction as a spendthrift nation abusing the generosity of English taxpayers, according to a new analysis of government spending. And far from receiving an unfair proportion of the tax pot, the breakdown shows that Scotland gets less public spending per head than Northern Ireland or London. Tax revenues from Scotland almost match the country's Â£49.2bn a year public spending - although only if all North Sea oil and gas revenues are attributed to Edinburgh, a controversial allocation.  The research, published yesterday by the Glasgow Herald, is based on Treasury figures in Whitehall, an analysis by consultants Oxford Economics and the newspaper's own calculations.  Tired of the clamour from English politicians and the London-based media for Gordon Brown to rein in the Scottish executive's spending, the paper said much of the ""mischief"" was based on a series of myths, mistakes and misconceptions.  David Cameron has signalled that he would review the Treasury system for sharing government funds across the country, adding that people should not think ""there was some magic pot of gold"" in England. Former Sun editor Kelvin Mackenzie also attacked ""our tartan chums"" for taking the ""clever wealth-creators"" of England for granted.  Critics say that Scots receive Â£1,500 a head more than people living in England, but the new analysis suggests the truth is more complicated. Despite its pockets of deprivation - one-third of the UK's landmass and far-flung communities are in Scotland - the average Â£9,631 public spending per head is less than London's Â£9,748 or Northern Ireland's Â£10,271. While cities such as Glasgow receive high levels of incapacity benefit, the overall welfare bill per head, Â£3,086, is lower in Scotland than in large parts of northern England.  The tax take from Scotland is only outranked by London, illustrating how Scots and their businesses are making their contribution to UK coffers, the report said. Not only did the North Sea bonanza swell Britain's public purse, but the nation's heavy smokers, though banned from smoking in public places before the rest of Britain, swelled the tobacco duty contributions disproportionately, contributing more than Â£1bn a year out of a UK Â£8bn.  Alex Salmond, Scotland's first minister, said: ""This destroys the myth that Scotland is anything other than a resource-rich nation, well capable of flourishing with independence. Of course, the myth of the subsidised Scot has been peddled not just by Westminster Tories and the English tabloids , but also by politicians in Scotland for their own partisan ends.""  The Herald's senior commentator, Alf Young, said the picture was far more nuanced than the black and white certainties of London-based tabloids. ""Scotland is not some subsidy-obsessed outrider of the British state, offering little in return by way of tax revenues. There are other parts of the UK which receive higher per capita allocations of public expenditure.""",0
"yeah, you need to watch 'kiss me deadly' and cross it with 'repo man'.",0
     This one is funnier about how men have to have their prostate checked.,0
Esplanade lor. Where else...,0
Touch of Evil  Boogie Nights  Pulp Fiction,0
I had askd u a question some hours before. Its answer,0
"Yeah probably, I still gotta check out with leo",0
 ?,0
U know we watchin at lido?,0
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,0
Did u fix the teeth?if not do it asap.ok take care.,0
One small prestige problem now.,0
Lol ok. I'll snatch her purse too.,0
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,0
  I'm not surprised...it's big enough. The question is...why is he looking at my ass?,0
That's one of the issues but california is okay. No snow so its manageable,0
Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0
"Hands down, watermelon.",0
U call me alter at 11 ok.,0
"The Brazilian Job: the follow up to Paramountâs US remake of The Italian Job is still on the cards, and itâs got a 2009 release date marked. Jason Statham, Mos Def, Mark Wahlberg and Charlize Theron are attached, as is director F Gary Gray.  I, Robot 2: All we know on this one is that itâs in the scripting stages still, with a potential 2010 release date planned in. No news on Mr Smith's involvement.  I Am Legend 2: Warnerâs huge Christmas 2007 hit could also have a follow up, although itâd be interesting to see if Will Smith returned to it. A 2010 release date is also being mooted for this one.  Rest of the list is located below.   www.icanspeel.com",0
"for me, it's a toss up between grapes or strawberries.",0
"well it is a whole cult issue, but it is the person's choice to not want medical treatment, unless they were brainwashed by set cult or person, but it really depends on the situation before one can really judge if it's right or wrong",0
Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,0
Yeah just open chat and click friend lists. Then make the list. Easy as pie,0
"well from your article  ""Fannie, the Federal National Mortgage Association, and Freddie, the Federal Home Loan Mortgage Corp., don't lend money, to minorities or anyone else, however. They purchase loans from the private lenders who actually underwrite the loans.""  -like I've been saying.  combine that with:  ""Fannie and Freddie went from holding a high of 48 percent of the subprime loans that were sold into the secondary market to holding about 24 percent""  -which i earlier explained is a huge amount of risky debt to hold. Especially if you're bundling all these mortgages together and selling them off as bonds. Fannie and Freddie were whats known as GSE's (government sponsored enterprise). A problem with GSE's is that many investors like AIG, Lehman Brothers, China, banks, etc. view debt issued by GSE's as risk free because they think the government wont allow the debt to default. Essentially, GSE debt ended up being viewed as Treasury debt with higher return and the same risk. Turns out that wasn't the case now all this debt issued by GSE's has questionable value and its making everything go to shit.  In the end it looks like your article was written by somebody who doesn't know how this whole system works.",0
1's finish meeting call me.,0
You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,0
Take us out shopping and Mark will distract Isaiah.=D,0
   and we all know how accurate the polls are.,0
"Now, whats your house # again ? And do you have any beer there ?",0
Howz that persons story,0
I am late. I will be there at,0
Reckon need to be in town by eightish to walk from * carpark.,0
" Crap! That's scary!  Tens of Thousands Affected In 1996, Aslin requested his files (to which he was entitled under the Public Information Act) and learned for the first time how the authorities had justified the forced sterilizations. ""They termed us feeble-minded idiots, and wrote that our children would be like us or even worse,"" he declares. He was so infuriated at the insult that he filed suit against the state of Michigan, seeking compensation. His claim was turned down last March because the statute of limitations had expired. But Aslin intends to fight on. If a higher court accepts his appeal, the consequences could be far-reaching. For Fred Aslin and his siblings were not an isolated case.  From 1907 onward, at least 60,000 Americans were sterilized against their will. The legal basis for these forced sterilizations was provided by so-called eugenics laws. Most compulsory sterilizations occurred in the 1930s and '40s, but some states, such as Virginia, continued the practice until the late 1970s. Most of the victims were poor and members of minorities, and none of them received compensation, according to Paul Lombardo, professor of law and bioethics at the University of Virginia. A Strong Eugenics Movement in the USA It is not widely known that there was a strong eugenics movement not only in Germany, but in the USA as well. The doctrine, hatched in the second half of the 19th century, combined elements of social Darwinism with the Mendelian theory of heredity. Its advocates pushed for perfecting the human ""gene pool"" by influencing the reproductive process. Their ongoing attempts at achieving a ""perfect"" society included aggressive - and in the case of the Nazis, murderous - actions against marginal groups and minorities.  American scientists played a vanguard role in the eugenics movement, which also had its supporters in Scandinavia, Latin America and Japan. U.S. biologists like Charles B. Davenport and Harry H. Laughlin advocated keeping the ""Anglo-American race"" pure. Their premise was that most ailments, as well as such social problems as poverty and criminality, were hereditary in nature. Therefore persons with a ""good genetic makeup"" should be encouraged to have families, while ""inferior"" people of allegedly poor genetic stock should be prevented from reproducing. Among those people regarded as inferior were epileptics, manic-depressives, prostitutes, alcoholics, the homeless and criminals. Under the eugenics laws, people who came to the negative attention of the social authorities could be branded as ""feeble-minded"" by court order and legally forced to undergo steriliziation. A Model for the Nazis By the early 1930s, some 30 American states had adopted eugenics laws. Most of them were modeled after the law which Harry H. Laughlin had drafted for the state of Virginia in 1924. That legislation found emulators outside the United States too. For example, it served Germany's National Socialists as a model for their 1933 ""Law for Protection Against Genetically Defective Offspring,"" on the basis of which at least 400,000 men and women were forcibly sterilized. More than 200,000 handicapped or allegedly handicapped people were also murdered by the Nazis. The University of Heidelberg was apparently so grateful to eugenicist Laughlin that it awarded him an honorary doctorate in 1936 for his ""services on behalf of racial hygiene.""  In 1927, the U.S. Supreme Court affirmed the constitutionality of Virginia's sterilization law. This was followed by a swift rise in the number of forced sterilizations in the United States. American eugenicists also pushed for anti-immigration measures and stricter laws to prevent racially mixed marriages. In a speech to the U.S. Congress, Laughlin had argued that ""morally and intellectually inferior"" immigrants from eastern and southern Europe were polluting America's genetic potential. The 1924 Immigration Restriction Act reduced by two thirds the immigration quotas for people from those parts of Europe. In signing the new law, President Calvin Coolidge said: ""America must remain American."" Pseudo-Science at Universities For a time, the doctrine of eugenics exerted considerable influence on American society. Based largely on political and social prejudices, the pseudo-science was taught at schools and universities. Leading institutions, such as Harvard, Cornell and Columbia, offered courses in eugenics. Prominent industrialists like cornflakes magnate J. H. Kellogg supported the creation of eugenics groups and organizations. So-called fitter family contests were held at country fairs, with citizens parading their ""good genes."" Movies like ""The Black Stork"" propagated eugenic sterilization.  During the 1940s, however, the theory of eugenics came under increasing criticism because of its racial prejudices and its lack of scientific foundation. Most American sterilization laws were abandoned during the 1950s. In 1980, former psychiatric patients who had been forced into sterilization banded together for a class-action suit, demanding compensation from the state of Virginia. But a federal judge rejected their suit on the grounds that the U.S. Supreme Court had affirmed the constitutionality of sterilization back in 1927. That Supreme Court ruling was never fought, even in subsequent years. As a result, future damage claims have little prospect of success. And the victims of eugenic forced sterilization have no lobbying power to achieve out-of-court settlements.  Two current exhibits are attempting to shed light on this repressed chapter of American history. The Jewish Federation of Los Angeles, in cooperation with the Goethe Institute, is showing an exhibition of photographs and documents titled ""Polluting the Pure."" And the Cold Springs Harbor Laboratory, a genetics research institute in the state of New York, is featuring an online exhibit on the history of the American eugenics movement.* Between 1910 and 1940, the venerable Cold Springs Harbor Laboratory on Long Island housed the Eugenics Record Office, the central research facility of the American eugenics movement. Most of the exhibit's 1,200 documents come from its archives.  * http://vector.cshl.org/eugenics/",0
